,wind_speed_coef,wind_dir_coef,picks_period_coef,avg_period_coef,intercept
0,0.08584646763574286,-0.0053047016546744225,0.03565863637653047,0.03688395295801952,-0.5326067733142118
1,0.01351749001710531,-0.012167469114702399,0.17579237076558235,0.1149676528783079,0.30450731291733235
2,-0.01005600931904816,-0.005034066160851415,0.006179019175836999,0.8630232933334215,0.06732231068065633
