,0,1,2,3,chunk
0,0.07599697600955896,-0.0,0.018907617361668034,0.0,44
0,0.0,0.0,0.2564599706024503,0.0,45
0,0.0,-0.0,0.4609578879232186,0.0,46
0,0.3871281222960457,-0.0,0.339149245183438,0.0,47
0,0.0,0.0,0.3999530471178675,0.0,48
0,0.0,-0.0,0.0,0.0,49
0,0.04155310376322658,0.0,0.22380165324219195,0.0,50
0,0.0,0.0,0.44482109114813756,0.3427767095542383,51
0,0.14347486841758436,0.0,0.22774630695337217,0.0,52
0,0.0,-0.0,0.0,0.5869025349126451,53
0,0.521477720895041,0.0,0.0,0.0,54
0,-0.0,0.0,0.0,0.7614567848047916,55
0,0.05318675002498498,-0.0,0.3568798748171909,0.0,56
0,0.1310080816846104,-0.1811806711953068,0.0,0.0,57
0,0.0,0.0,0.0,0.0,58
0,0.23118175668997748,0.0,0.0,0.0,59
0,-0.0,-0.0,0.0,0.0,60
0,-0.0,-0.19844437468815823,0.0,0.7070503457365165,61
0,0.0,0.0,0.0,0.0,62
0,0.0,-0.0,0.0,0.0,63
0,-0.22387426534451763,-0.07264371195699477,0.0,0.0,64
0,-0.21370847637712137,0.0,0.0,0.9092661379623989,65
0,0.13736319782446738,-0.0,0.23137766700967893,0.0,66
0,-0.08732929314523542,-0.0,0.43051690819633903,0.0,67
0,0.037205616435145035,0.0,0.0,0.1703480907526322,68
0,0.0,0.0,0.0,0.6116592494980322,69
0,0.0,0.0,0.0,0.01359485495341742,70
0,-0.14903601289371166,-0.45220170904662776,0.0,0.5281742944444467,71
0,0.0,0.0,0.0,0.0,72
0,-0.14136769722820217,-0.39664925207179147,0.0,0.7865730720685836,73
0,0.2056783777691165,0.9149976568806053,-0.26102415945483304,-0.013410363991444902,74
0,0.15402286918320215,0.5751279045911832,-0.3399736520905068,0.6654679060769261,75
0,-0.261667864161448,-0.0,0.0,0.4589324178708086,76
0,0.013956357362625738,-0.45519377326203225,0.0,0.30619294129769314,77
0,0.0,-0.0,0.0,0.0,78
0,0.0,-0.0,-0.16847836199703292,-0.0,79
0,-0.0,-0.0,0.0,0.6355385198697823,80
0,0.15372993819522957,0.0,0.12289781479656954,0.0,81
0,0.0,-0.0,0.0,0.0,82
0,0.15789730517152625,-0.0,0.0,0.0,83
0,0.0,-0.1490878005147394,0.0,0.0,84
0,0.0,-0.0,0.0,0.0,85
0,0.15632614832973407,-0.0,0.0,0.0,86
0,0.0,0.03564945573400386,0.11053081405228937,0.0,87
0,-0.013219140087535143,0.0,0.0,0.8630581494458339,88
0,-0.10309476234433342,-0.0,0.0,0.7443703635168352,89
0,0.0,0.0,0.24067983008062008,0.0,90
0,0.1806810799739529,0.0,0.0,0.2489033254281721,91
0,-0.0,0.0,-0.08459202425052514,0.9920650264173723,92
0,0.0,-0.0,0.05596617661190949,0.0,93
0,0.0,0.0,0.0,0.7784399971288354,94
0,-0.0,0.0,-0.2077617012229755,0.6561893462741205,95
0,0.0,0.014659968983447291,-0.15696516337396524,0.9117734397941786,96
0,-0.0,0.0,-0.11810027392568738,1.05213465215521,97
0,-0.0,-0.0,0.005959910325079647,0.016354915595793693,98
0,0.0017326159735124888,0.0,0.0,0.0,99
0,0.4017855728977661,-0.0,0.2275115412806721,0.0,100
0,0.30763832262545937,-0.003700623065417649,0.0,0.32994179178771016,101
0,-0.14203366914730964,0.0,0.19435848845328021,0.529404020584577,102
0,0.0,-0.0,0.0,0.0,103
0,0.0,-0.0186981146929295,-0.0,0.0,104
0,-0.0,0.0,0.0,0.7507158884871176,105
0,0.15064962182300243,0.0,0.0,0.0,106
0,0.0,0.26884644400021823,0.0,1.0614621891100955,107
0,0.0,0.0,0.0,1.344492586825746,108
0,0.054198765781658484,0.03973816241098991,0.0,0.5030157917231339,109
0,-0.10577966041611772,-0.0,0.0,0.8472929707577505,110
0,-0.0,-0.0,0.0,0.7524626970313913,111
0,-0.0,0.0,0.0,0.0,112
0,0.19863217562170352,0.0,0.2226993641692999,0.02959277563355922,113
0,0.0,0.0,0.0,0.9048832591157273,114
0,-0.0,-0.3817738494132294,0.15879880237280813,0.5583980996767808,115
0,0.0,-0.0,0.0,0.0,116
0,0.0,0.0,0.0,0.0,117
0,0.358771068859992,0.0,0.0,0.0,118
0,0.0,-0.0,-0.0,-0.0,119
0,0.07163303484678751,0.0,0.0,0.0,120
0,0.0,0.0,0.0,0.0,121
0,-0.1314059970883656,0.0,0.0,0.0,122
0,0.0,-0.0,0.0,0.0,123
0,-0.09803146838436705,-0.0,0.0,0.8334182867876173,124
0,0.0,0.0,0.0,0.0,125
0,0.0,0.0,0.0,-0.0,126
0,0.0,-0.0,0.0,0.7205277133542152,127
0,-0.0,-0.0,0.0,1.180473066961096,128
0,-0.0013678119314613666,-0.23379597641833266,0.0,1.0440926799563053,129
0,0.21392560136266384,0.1199872678196928,0.0,0.0,130
0,0.048240342047813085,-0.0,0.0,-0.0,131
0,0.0,-0.0,0.09525051849887,0.0,132
0,-0.09189923286227597,-0.0,0.0,0.8824855463416038,133
0,-0.0,-0.06250438214666723,0.0,1.5777161887917683,134
0,-0.11553259661635998,-0.0,-0.0,0.9729561147144311,135
0,-0.008234775465996949,0.3093880536621143,0.0,0.6052128892809099,136
0,-0.0,-0.01989407583994576,0.0,0.9779106311729315,137
0,0.1972092462068889,-0.0,0.0,0.0,138
0,-0.06066132134403597,-0.0,0.0,0.7722780265887194,139
0,0.20562851160674378,-0.0,0.0,0.0,140
0,0.009262680138898085,-0.0,0.0,0.10552591782504703,141
0,0.06387279422748139,0.0,0.0,0.0,142
0,-0.11744295794338845,0.0,0.0,0.0,143
0,-0.0,-0.0,0.0,0.1438705841589388,144
0,0.0,-0.0,0.0,0.0,145
0,0.0,-0.0,0.0,0.0,146
0,0.0,-0.0,0.0,0.0,147
0,-0.0,-0.0,0.0,0.0,148
0,0.0,0.061528572774286104,0.0,0.6422739359892635,149
0,0.0398137637479238,-0.0,0.0,0.5959710639232112,150
0,0.17526092208590924,-0.0,0.0,0.3171792391738052,151
0,0.402692604812476,0.0,0.20057585932123914,0.0,152
0,0.018680968073679066,-0.0,0.0,0.0,153
0,0.022655694060447883,-0.0,0.0,0.0,154
0,0.18813600203309783,0.0,0.0,0.0,155
0,0.0,-0.0,0.0,0.0,156
0,0.015287082548284404,-0.0,0.5494415908443285,0.0,157
0,-0.02574696345084065,-0.0,0.0,1.4746440870762323,158
0,0.0,0.0,0.0,0.0,159
0,0.0,0.0,0.08197212988198557,0.0,160
0,0.0,0.0,0.14107506165482062,0.4722548832509981,161
0,0.0,0.0,0.03212032215452833,0.0,162
0,0.0,-0.0,0.0,0.3037114203208621,163
0,-0.0,-0.03975162054855638,0.0,0.898154909095207,164
0,0.01635293493868796,0.15561744237525263,0.18819538146638656,0.0,165
0,0.04992023499842714,-0.0,0.24451476913603365,0.32255072809251095,166
0,-0.27100233552220293,-0.0,0.0,0.859246217518417,167
0,-0.0,0.0,0.0,0.968475920177262,168
0,-0.0,-0.0,0.0,1.0961200460805038,169
0,-0.0,0.0,0.0,1.020115731061658,170
0,-0.2219380183938668,0.2815727517418188,0.0,0.8632234806785161,171
0,-0.0,0.053471716145721666,0.0,0.9920374570140602,172
0,-0.0457321869507932,-0.6219076238081991,0.0,0.5591734854789896,173
0,0.18380773145703835,-0.0,0.517016629322858,0.0,174
0,-0.04963396673189388,-0.06064943137585063,0.0,0.9422434064343884,175
0,-0.10650413843517749,-0.0,0.0,0.8203698366340892,176
0,0.2248428556141962,0.0,0.07859775135470783,0.49933675948451145,177
0,0.0,0.0,0.11904565910174138,0.4390706705070571,178
0,0.20410554305816336,-0.0,0.12914553038923657,0.0,179
0,0.12924627023085822,0.0,0.0,0.0,180
0,0.1264087357841628,0.0,0.0,0.4087950614780877,181
0,0.15405647258333574,0.03142662850260525,0.3047570671699149,0.0,182
0,0.10512231288522532,0.025440059290098536,0.0,0.5683037569469401,183
0,-0.08629548568595112,0.0,0.0,1.1535107683893564,184
0,0.0,0.1356177902634935,0.05942783494914341,0.0,185
0,0.03102685075387135,-0.08235640715634945,0.0,0.899012919268117,186
0,-0.0,-0.0,0.0,1.0322495982833442,187
0,0.23694923545879706,-0.0,0.0,0.0,188
0,-0.0,0.0,0.0,0.7577741754337417,189
0,-0.00712182423583691,0.0,-0.11778877407262435,1.2485856378520863,190
0,0.0,-0.0,0.0,0.5462406669695575,191
0,0.0,-0.11084459650260206,0.009902880438136235,0.4010919617678551,192
0,-0.0,-0.0,0.0,1.2048081326686095,193
0,0.2539875340682733,0.0,0.0,0.2519831554541902,194
0,0.053256164692987905,0.0,0.0,0.0,195
0,0.31445121129949993,-0.023836548346156148,0.0,0.1735787583565697,196
0,0.11447089934397488,-0.0,0.0,0.0,197
0,0.15535603866814354,0.15549410874198463,0.0,0.0,198
0,-0.06040001377760704,0.30487531472193335,-0.0,0.6067132055931828,199
0,0.0,-0.3854399055452076,0.20450285254927533,1.1954367626867668,200
0,-0.12485382897512512,-0.0,0.0,0.471547938321056,201
0,0.3738195039869991,-0.0,-0.10272092367305743,0.33956272950488803,202
0,-0.04856617370894557,-0.0,-0.017978632984384665,1.1369648516617157,203
0,-0.0,0.0,-0.0,1.053063021779649,204
0,-0.0,0.12246680643971707,0.5148134836355327,0.2046853745628999,205
0,-0.03747503875250611,-0.24689311093836971,0.0,0.0,206
0,0.14095047623851278,-0.2568799297285925,0.0,1.0907955528038409,207
0,0.0,-0.10371676767270556,0.0,0.5267927717632367,208
0,0.0,0.0,0.0,0.0,209
0,0.1527658864273941,-0.0,0.03985798348271675,0.0,210
0,0.0,0.028746324770307294,0.0,1.0745209389162038,211
0,0.0,0.0,0.0,0.15747524739530205,212
0,-0.04994036089151967,-0.08932516403110997,-0.0,0.0,213
0,0.0,-0.08163143617024696,0.0,0.739735032414747,214
0,0.22149248449781528,0.0,0.0,0.37495594787741515,215
0,0.10136628213866179,-0.0,-0.0,0.0,216
0,0.0,-0.0,0.0,0.0,217
0,0.3941699468789319,-0.0,0.0,0.0,218
0,0.0,0.0,-0.0,0.0,219
0,0.0,-0.0,0.0,0.0,220
0,0.0,-0.0,0.0,0.0,221
0,0.046044324703411146,0.2137516700933993,0.0,0.16927812642713405,222
0,0.00958881270402177,-0.0,0.0,0.29979542503535356,223
0,0.0,-0.1671755927317958,0.0,0.0,224
0,-0.0,0.0,0.0,1.0448812762086794,225
0,0.11794307345426548,0.0,0.0,0.5711669812693736,226
0,0.0,0.055846294547258264,0.0,0.0,227
0,0.05656564165883278,0.0,-0.0,-0.0,228
0,0.0,-0.0,0.0,0.0,229
0,0.2431934672668484,0.0,0.0,0.26630903533611994,230
0,0.05477882388858641,-0.0,-0.0,-0.0,231
0,0.48052214765700413,-0.0,0.0,0.0,232
0,0.10590408640528554,0.0,0.0,0.46712221012494176,233
0,-0.1964978047148444,0.036826359650274164,0.0,0.9815594322634952,234
0,0.2816549271619849,0.0,-0.0,0.0,235
0,0.0028078290809854466,-0.39259026759305393,0.0,0.2485010400410763,236
0,0.17643209799889353,0.25942907494905754,0.0,0.16182424502047738,237
0,0.0,0.40867362526580636,0.22776968150531823,0.0,238
0,0.04545750561703563,-0.0,0.0,1.109373495343253,239
0,-0.10074791436664349,0.0,0.0,0.7787293338548936,240
0,0.0,-0.22598112211532825,0.07198598299100605,0.0017300382854632064,241
0,-0.0,-0.0,0.8791755297539193,0.0,242
0,0.0,0.3081078003545832,0.0,1.3840300873717315,243
0,-0.0,0.0,0.0,0.6935202954401054,244
0,0.4502928655996639,0.06251192426619015,0.0,0.0,245
0,-0.04045166490320839,-0.0,0.20843815405729635,0.0,246
0,0.17402131474638308,-0.1226695766374051,0.0,0.0,247
0,0.0,-0.0,0.554559250012612,0.0,248
0,-0.0,-0.24669813999771592,0.0,0.07293425140029469,249
0,0.0,-0.49973566609598336,-0.10626261284750504,0.9450501247732747,250
0,-0.0,0.15484259137256304,-0.0,0.974861677941142,251
0,0.0,0.0,0.08701553092519847,0.1526561162507999,252
0,0.0045702439947077084,0.2942847123769202,0.0,1.3510030482036324,253
0,-0.0,0.0,0.0,1.1698236283578456,254
0,-0.003788405918731691,-0.0,0.0,0.8812323557732218,255
0,-0.03383602745265732,-0.3526871445900504,0.0,0.33541916695518137,256
0,0.026629598045661316,-0.1334708191337815,0.0,0.17308366254600593,257
0,0.21885986101400737,-0.0,0.0,0.0,258
0,0.21392519169065177,0.0,0.0,0.0,259
0,0.0,-0.0,0.0,0.0,260
0,0.0,0.011383468169558895,0.0,0.0,261
0,0.0,-0.0,0.0,0.0,262
0,0.022340523919430866,0.0,0.0,0.546749172188495,263
0,0.1796289623808367,-0.0,0.0,0.0,264
0,0.004188063608618287,-0.0,-0.0,-0.0,265
0,0.0,-0.0,0.0,0.0,266
0,0.0,0.0,0.0,0.0,267
0,-0.0,0.0,0.0,0.6597168644434233,268
0,0.0,-0.0,0.0,0.9126419485609985,269
0,0.43730463224999366,-0.10229456524847375,0.0,0.060299133906466476,270
0,0.1277468094528264,-0.0,0.21884766554841634,0.0,271
0,0.0,-0.0,0.0,0.0,272
0,0.034639709967068305,0.0,0.0,0.0,273
0,0.08584570442958657,-0.0,0.0,0.0,274
0,0.0,-0.0,0.0,0.0,275
0,0.461685523681328,-0.0,0.0,0.0,276
0,0.1580161109005984,-0.0,0.0,0.0,277
0,0.0960539828898678,-0.2936302332655799,0.0,0.0,278
0,0.0,0.10960808039826384,0.0,0.0,279
0,0.0,0.0,0.0,0.0,280
0,0.0,-0.0,-0.0,-0.0,281
0,0.17908720212177315,0.0,0.0,0.0,282
0,-0.12760047374016698,-0.0,0.0,0.7162282527536754,283
0,0.0,-0.0,-0.0903489006798108,1.1379348030339946,284
0,-0.2284720726486841,-0.12296435997416759,-0.13273132205869706,0.591257068277381,285
0,0.0,-0.0,0.6464186856784847,0.0,286
0,-0.0,-0.0,0.0,0.41909956545298266,287
0,0.0,-0.0,0.0,0.5515178955431663,288
0,0.0,0.0,0.2805154848283277,0.0,289
0,-0.27497045973505274,0.18957438537961258,0.0,0.23824315009983887,290
0,0.0,0.0,0.29993590985679447,0.0,291
0,0.01044901856786979,0.0,-0.1490858125868862,0.1604084331980561,292
0,-0.0,-0.0,-0.02210276454705607,1.2259036626810225,293
0,-0.0,0.13489091702115577,0.0,1.040263512994191,294
0,-0.15870420990674233,0.4447394595069843,0.20268663962415462,0.10167640394256128,295
0,-0.08739335599760556,-0.0,0.49853128310320377,0.5052639549643297,296
0,-0.0,0.09572146115504179,0.5011498182916422,0.7155219088931944,297
0,0.08326311303587568,0.0,0.4019916891415495,0.0,298
0,0.3595997721119629,0.0,0.0,0.4396426645595809,299
0,0.05346152300737074,0.0326178384647934,0.0,1.0647422103885946,300
0,0.0012626620023357222,0.20423404797949032,0.09237913240891166,0.4644651153474522,301
0,-0.14208642107759634,-0.11762928695389324,-0.0,0.5654685816823498,302
0,-0.0,-0.029212615269388387,0.29142024585991727,0.7137784694315618,303
0,0.0,-0.0,-0.0,0.0,304
0,0.11141680769873619,-0.0,0.20669812368763676,0.022561519536471127,305
0,0.0,-0.0,0.0,0.0,306
0,0.06712882033170525,-0.0,-0.0,0.0,307
0,0.13771775573960998,0.0,0.0,0.11856460286094678,308
0,0.0,-0.0,0.0,0.08754224262436945,309
0,0.13540881171539282,-0.0,0.2042580110898716,0.0,310
0,0.0,0.0,-0.0,0.0,311
0,0.24362342308090823,-0.0,0.0,0.26298790913437037,312
0,0.27029596104739023,0.0,-0.0,-0.0,313
0,0.0,0.0,0.0,0.0,314
0,-0.1431734615724024,0.0,0.0,0.5648839079562816,315
0,0.3952290468310367,-0.11735202481373197,0.0,0.0,316
0,0.028622779561471693,-0.1363211822772812,0.0,0.0,317
0,-0.16339658301794313,-0.0,0.0,0.7552443687244111,318
0,0.1950202012363998,0.0,0.072299842443956,0.0,319
0,0.0,0.0,0.0,0.0,320
0,0.08568226412657055,-0.0,0.2737032076102506,0.0,321
0,-0.06089606140372539,0.0,0.0,0.5584484232119984,322
0,0.08454706943563478,0.10193067818921472,0.5879348082871865,0.0,323
0,0.27640240051808596,0.01414531214164768,0.0,0.0,324
0,-0.038445462178499756,-0.0,0.0,0.7336896092903483,325
0,0.0,-0.0,-0.0,-0.0,326
0,-0.0,0.0,-0.005547021100573123,0.37182266254888735,327
0,-0.28624738703459734,-0.0,0.0,1.6068545347468877,328
0,0.0,0.0,-0.05715295888634906,1.2975937865267753,329
0,0.27317912003796746,-0.0,0.0,0.0,330
0,0.0,0.17052621832570064,-0.04925036235805357,1.126538066486873,331
0,-0.0,-0.0,0.0,1.2864045356110048,332
0,-0.13964041001322888,-0.0,0.0,0.6288181800992304,333
0,-0.03691512914610943,-0.0,-0.0,1.2571302034717928,334
0,-0.0,-0.0,-0.05271995809742792,1.1978443432998604,335
0,-0.014254396396180369,0.029175953781257834,0.0,0.9090003071976016,336
0,0.0,0.0,0.0,0.5520041211004453,337
0,0.14937914133568925,0.15565234258466973,0.1829000015751748,0.0,338
0,0.11329103882302931,0.0,-0.0,-0.0,339
0,0.0,-0.0,-0.0,-0.0,340
0,0.0,-0.0,0.0,0.0,341
0,0.071319868586014,0.0,0.0,0.0,342
0,0.0,-0.0,0.0,0.0,343
0,0.007323778533165865,-0.02481769674804605,0.0,0.13209796224422116,344
0,-0.0,0.20946381006694353,0.1937842838142444,0.0,345
0,0.0,0.07509644016003982,0.11581362562820817,0.0,346
0,-0.0,0.0,0.0,0.0,347
0,0.0,0.17297330972856295,0.0,0.0,348
0,0.16313168618968016,-0.0,0.0,0.29227069619841484,349
0,0.0,-0.1717726723753808,0.0,0.9050994528167792,350
0,0.0,0.0,0.0,0.0,351
0,-0.048994152884931697,0.0,0.0,0.8979998620328091,352
0,0.216211073495618,-0.0,0.0,0.43927047720024814,353
0,0.3284116766459019,-0.011419317173557424,0.0,0.0,354
0,0.0008615264580419779,-0.0,-0.0,-0.0,355
0,0.0,0.0,0.0,0.0,356
0,-0.023445085032304004,0.19329823332304036,0.23384599113272375,0.5409480617813313,357
0,0.0,0.0,0.0,0.0,358
0,0.0,0.001376727625324888,0.0,0.6643696578777242,359
0,-0.10646044864418187,0.0,0.7100595211929862,0.0,360
0,-0.0,-0.0,0.0,0.853010231124968,361
0,0.0,-0.18010657011576311,0.0124541040141411,0.603180099206087,362
0,0.22720098409072767,0.0,0.0,0.3979567094560474,363
0,0.07193294467637634,-0.0,0.0,1.2290678073756243,364
0,0.0,0.0,0.0,1.0034096372023884,365
0,0.0,-0.0,0.0,0.0,366
0,0.0,0.0,0.0,0.0,367
0,0.0,0.0,0.0,0.0,368
0,0.0,0.0,0.0,0.5415185227822044,369
0,0.0,0.0,0.2296061423215414,0.0068901576422941094,370
0,0.0,0.0,0.9029580599542534,0.0,371
0,0.3369359793200137,-0.13503495286983785,0.0,0.14601259052543783,372
0,0.06726507353451325,-0.0,0.5441938461483448,0.0,373
0,0.0,0.0,0.0,0.0,374
0,-0.0,-0.0,0.0,0.0,375
0,0.0,-0.0,0.0,0.0,376
0,-0.0,-0.0,-0.0,0.0,377
0,0.0,-0.0,0.0,0.0,378
0,0.0,-0.0,-0.0,-0.0,379
0,0.0,0.0,0.0,0.0,380
0,0.30528130608155535,-0.0,0.0,0.2130200936497541,381
0,0.0,-0.0,0.0,0.0,382
0,0.0,0.0,0.05090900522747041,0.48147564241570673,383
0,-0.0,-0.0,-0.04614292272521471,1.2868093817110895,384
0,-0.08981297261196106,-0.11613009759683983,0.0,0.7146322726379437,385
0,-0.05991011354711461,0.0,0.0,0.013241121369908682,386
0,-0.0,-0.0,0.0,0.028481174588032013,387
0,0.0,-0.0,0.0,0.0,388
0,0.0,-0.0,0.0,0.0,389
0,0.09331336297051991,-0.0,0.0,0.25644558559016506,390
0,0.29221183989478744,-0.22314005693015299,0.0,0.0,391
0,0.0,-0.06510462054486728,0.0,0.0,392
0,0.0,0.0,0.0,0.0,393
0,0.15913352731937827,-0.0,0.0,0.480446402303925,394
0,0.32010156633021675,0.0,0.0,0.2944460670794526,395
0,0.1804890331712365,-0.0639609037230024,0.0,0.0,396
0,0.0,0.0,0.0,0.006643699594951814,397
0,0.0,-0.0,0.0,0.0,398
0,0.0,-0.15116269191834877,0.0,0.0,399
0,0.0,-0.0,0.0,0.0,400
0,-0.22053480005573367,0.0,0.0,0.5247368616155754,401
0,0.2462732444577827,0.0,0.38267072819604153,0.0,402
0,0.29560375012745266,0.0,0.0,0.09398059161859436,403
0,0.3446927745228439,-0.0,0.0,0.0,404
0,0.0,0.0010082354211361974,-0.0,0.0,405
0,-0.0,0.0,0.0,0.9269417952567225,406
0,0.09884345015292716,-0.0,-0.0,0.0,407
0,0.0,-0.14236362021278207,0.0,0.0,408
0,-0.0,-0.0,0.0,0.9755333077703893,409
0,0.0,-0.0,0.4415281800255452,0.0,410
0,0.2659801557052916,0.0,0.0,0.0,411
0,-0.0,0.35775752266715566,0.0,0.7450738175254367,412
0,-0.0,-0.0,1.1096265955718596,0.3940275175202098,413
0,-0.0,0.08582222848152526,0.0,0.7932030648773694,414
0,0.1720370869613872,-0.0,0.32531696046121955,0.07606933122081388,415
0,-0.03251962676521024,-0.12163831166624325,0.0,0.7239822770536012,416
0,0.15813003712791254,-0.0,0.0,0.6414768698908894,417
0,0.03276520732678617,-0.046134747542957974,0.0,0.7923847805571954,418
0,0.19319148775995099,0.0,0.3232270680902662,0.0,419
0,0.16460459761617846,0.0,0.12321506289947484,-0.0,420
0,0.0,0.0,0.0,0.0,421
0,-0.0,-0.0,0.0,1.1371609629006687,422
0,0.04027319288982661,-0.0,0.0,0.0,423
0,-0.0,-0.0,0.5698989644618023,0.0,424
0,-0.0,-0.0,0.1161412779117514,0.8378717238455898,425
0,-0.20149969157860562,-0.0,0.0,0.34354921837026153,426
0,0.0,0.0,0.0,0.4734683062671409,427
0,0.0,-0.0,0.0,0.14140236488591254,428
0,0.19722385714505583,0.03615582183411215,0.0,0.0,429
0,-0.13360919922508896,0.0,0.0,0.540782975668867,430
0,0.04594509915548796,-0.1580087140126046,0.0,0.0,431
0,0.0,0.0,0.6414367182865536,0.0,432
0,0.0,0.0,0.010866886085570418,0.0,433
0,0.0,-0.0,0.0,0.0,434
0,-0.0,-0.0,0.0,0.7511427502251672,435
0,-0.0,-0.0,0.0,0.0,436
0,0.36736124074635207,-0.0,0.0,0.0,437
0,0.049270335148974186,-0.266283057012295,0.0,0.37766727734840666,438
0,0.35964485372588695,0.0071220022554193355,0.0,0.0,439
0,0.0,-0.0,0.0,0.0,440
0,0.0,0.0,-0.0,-0.0,441
0,0.17552530665234822,0.0,0.0,0.0,442
0,0.0,0.0,0.0,0.0,443
0,0.07213949079166435,0.0,0.29433781943422727,0.25013272577536416,444
0,0.025066095316919567,-0.0,-0.0,-0.0,445
0,0.3315966471239149,0.0,0.0,0.0804157972695666,446
0,-0.12445821762116342,0.0,0.0,0.49060581444635737,447
0,0.44934714583361873,-0.0,0.0,0.0,448
0,0.0,0.0,0.0,0.0,449
0,0.0,0.0,0.0,0.0,450
0,0.04376582942883813,0.0,0.0,0.0,451
0,0.05665339998692774,0.0,0.0,0.0,452
0,0.0,-0.0,0.38973850279776817,0.0,453
0,0.0,-0.0,0.7139725823695052,0.0,454
0,-0.033363525428022206,-0.0,0.0,0.9670305916104803,455
0,0.18361781153044607,-0.0,0.0,0.0,456
0,-0.0,-0.0,-0.0,-0.0,457
0,0.0980017859591203,0.0,0.0,0.0,458
0,0.016851939495694142,-0.0,0.0,0.11999349769697056,459
0,0.0,0.0,0.014575044891899334,0.0,460
0,0.3188807853610337,0.0,0.0,0.1107508654872506,461
0,0.5752013523893391,-0.0,0.0,0.0,462
0,-0.02525527637620302,-0.028367474744882486,0.0,0.7556692423928284,463
0,-0.0,-0.0,0.0,0.34163960376629354,464
0,-0.0,0.0,-0.08213895444314379,1.2038725143236175,465
0,0.14910265872739878,0.0,0.3128162116061475,0.040992910567395284,466
0,0.24061838716817055,-0.0,0.3218799908933137,0.0,467
0,-0.0,0.0,-0.07201527963716535,1.1081595306539016,468
0,0.34860752900258263,-0.0,0.05757388222068951,0.0,469
0,0.0,0.0,0.3701917122830319,0.0,470
0,0.0,0.0,0.0,0.8085441697703027,471
0,0.0,0.0,0.0,0.0,472
0,0.0,-0.0,0.0,0.12857480878458347,473
0,0.23879739334283823,-0.0,0.0,0.21739834270212788,474
0,0.06550439648934141,0.0,0.0,0.0,475
0,-0.0,0.0,0.0,0.0,476
0,0.0,0.0,-0.0,-0.0,477
0,0.0,0.0,0.0,0.0,478
0,0.0,-0.0,0.0,0.19924845669790398,479
0,-0.12180192532372675,-0.0,0.0,0.0,480
0,0.09998695324747119,0.0,0.0,0.0,481
0,0.0,0.0,0.0,0.0,482
0,0.11675609756284568,0.0,0.0,0.0,483
0,0.0,0.0,0.0,0.0,484
0,0.0,-0.0,0.0,0.0,485
0,0.1068839214780524,-0.2422169504682494,0.0,0.0,486
0,-0.0,-0.0,-0.0,-0.0,487
0,0.13487341159531252,-0.0,0.1439657514345436,0.4411101886754587,488
0,-0.08524695816821237,-0.0,0.0,0.45343657793503406,489
0,0.0,-0.16770615533847336,0.0,0.8525962830114693,490
0,0.03492925494919063,0.016575609821973432,0.0,0.6961203359880298,491
0,-0.0,0.0,0.0,0.0,492
0,0.14049218956229564,-0.0,0.0,0.03645443806455359,493
